zhdh,khrq,khjgdh,xb,年龄
4F2F129FF270D0D5,2012-09-06,19F3CD30,0,38
ACFCFDCD8912AF49,2017-05-09,8D6DC35E,1,27
5675AD4B3279EF16,2017-12-08,37BC2F75,0,47
890B22832D4F555A,2010-06-27,C9E1074F,0,38
A72C22FE2DB8F4E4,2017-06-02,7EABE3A1,0,26
B406A1A62BC80458,2012-04-24,4C56FF4C,0,50
431D3E7C4948CB37,2014-03-13,C9E1074F,1,28
096BA118A8087852,2013-12-26,BBF94B34,1,40
BF7D380D8C8E78D4,2011-05-16,7EABE3A1,0,39
BD0C579D269AEFB5,2014-06-10,4C27CEA8,1,41
0434251E5DE4BF1A,2004-07-12,1905AEDA,0,44
AB2486A09B519533,2003-05-03,EC895663,0,56
B5FB99662370A245,2011-05-15,A9A6653E,0,28
858C85630DF16157,2016-12-07,EB6FDC36,0,35
D47C38B0D8353237,2017-12-16,577BCC91,1,51
B6E0E4D67377F9CA,2017-05-01,5B69B9CB,0,34
16616B934137B238,2013-12-01,C8FFE9A5,1,45
BAF2DA2E21354561,2011-04-01,7F6FFAA6,0,38
EFCBFD33E1A46EA4,2007-01-15,E7F8A7FB,0,44
E7FB41ED25FDCF6F,2016-05-02,6974CE5A,1,43
EC1EB68CF2D01983,2015-06-06,854D6FAE,1,32
145184A4D2EE2ED4,2020-05-03,846C260D,0,40
BCB7FB0822B76A8B,2018-07-29,FE8C15FE,0,30
62B6C9856FF24045,2017-03-20,69CB3EA3,0,39
2FA103EE1E0E81B7,2016-07-10,43FA7F58,0,22
DF8B22B6D37A8C93,2019-07-28,1FF8A7B5,1,26
CBF88AF4EAFD32A8,2012-11-06,08D98638,1,41
FC5BA34620281D4F,2019-08-27,E0CF1F47,0,48
E88213F9C36C2181,2016-07-09,C45147DE,0,25
72FE3B08A7F78EF3,2013-02-28,892C91E0,1,33
6C16B89837E55BF7,2018-06-03,DC568979,0,42
7C5A3B1866DE0FA0,2017-04-11,9CF81D80,0,22
39EBF33B2CBBDFE7,2017-09-11,757B505C,0,33
9D1775794B29D49A,2016-04-27,73278A4A,1,39
E30C37DC9C421FC9,2017-02-05,AA169B49,0,26
DB9E85FBEC8FB0B1,2019-06-02,9CF81D80,0,28
938FEFF700A67ACC,2020-04-06,74BBA227,1,28
F21F3FFB6C842381,2014-04-21,3DEF184A,1,41
947F18C48A26CDCD,2011-12-02,81E74D67,1,48
BDEC9C4EF8273B00,2009-08-31,0F966132,0,71
4B5E4DC478F71413,2015-06-02,757B505C,1,35
F3FA537BBF4EFF68,2018-03-15,8EBDA540,0,23
7D0F1D4861A65F62,2018-08-24,1EFA39BC,0,43
6643F1F292C93089,2005-10-23,274AD478,1,40
4BCB58D59EA14CCC,2015-06-04,D554F7BB,0,26
15DAFDCE86C6AB7E,2011-12-16,202CB962,0,34
1DD01B63F83CD324,2020-04-25,274AD478,0,33
0AD941F1F9C83ADE,2016-06-28,65B9EEA6,0,34
CBDCDF0CB2C0FF25,2017-03-04,10A5AB2D,0,32
CD8021A9743B1E8E,2017-02-28,34ED066D,0,25
962BECD94E08DE96,2016-03-11,854D6FAE,1,42
A7F07844E2F1EC21,2019-05-26,EDA80A3D,0,32
95A315EED2B7F8E8,2018-12-09,CA46C1B9,0,38
C144FF74E7A7EC98,2016-07-31,B337E84D,1,46
0EDA3E8FCDD9500F,2013-12-10,860320BE,0,38
7C9A44E4D1D75947,2018-08-06,92262BF9,0,39
BC66A65B3010D61E,2020-01-06,F64EAC11,1,34
39937AB2E956942E,2011-09-19,A3D68B46,1,35
26CD74A843542638,2016-12-08,BA2FD310,1,32
7A73682B9C065ED3,2015-06-09,621461AF,1,33
FE32B29E3BBB1635,2016-01-10,8F468C87,0,29
ABD03BD31FA511D3,2009-02-13,B1D10E7B,0,47
6D97AFB51BDFEB27,2014-08-01,C3C59E5F,1,53
6FE50502A84F852A,2016-01-16,860320BE,1,46
F1982F779D445F38,2016-01-17,757B505C,0,49
0065E0EC09A64440,2017-08-12,285E19F2,1,30
E360799E9D1DEDC8,2014-06-05,CA46C1B9,1,31
29F33C48A776D745,2019-10-06,AB88B157,0,33
46DA50692C626E7F,2015-06-12,2723D092,0,38
8112F825699747CA,2018-03-18,C45147DE,0,32
B2E8C885F91D58B5,2011-06-29,34ED066D,0,40
738E65B3E25B5823,2016-02-28,B2F627FF,0,66
E049F1FD0B07FE93,2018-01-21,81E74D67,0,21
EA6B158F716F820F,2017-03-11,81E74D67,0,22
9E628C8AB44821B7,2010-11-25,34ED066D,0,35
C2B81541D98BC89E,2016-08-23,C0E190D8,0,34
A1651C5E2B2EFDE5,2015-06-06,577BCC91,0,31
03828AE69D87E311,2013-06-02,285E19F2,0,43
626EAFBF510B40EF,2012-04-30,860320BE,0,35
D95B1F92CA808A85,2014-06-17,6F3EF77A,1,33
CEBFEB91117B8FB5,2011-11-15,EAE27D77,1,36
5E1AEBD61A79A69F,2011-09-16,B4A52895,1,50
3CA307C4B8A1822B,2016-05-09,EC5DECCA,0,33
35E9A6E9DC57AC4D,2011-03-25,E2C0BE24,1,32
107A9CBCFD8CE939,2019-01-12,5F93F983,0,23
8E4FFEBCBD325DA3,2020-03-21,9CF81D80,0,47
DAC9E28F3D884A23,2017-08-25,1AA48FC4,1,26
D168E7B665C9ACE6,2017-04-26,55743CC0,1,25
4B3DE4DE3F8383D4,2013-03-15,757B505C,1,46
6AEB7981943E0311,2012-05-12,2723D092,0,66
3D94C25FB4DE29C4,2019-06-18,EC895663,0,35
A155D4B4EE077E0D,2018-12-01,E97EE205,0,25
ACF869159C10FEDE,2011-05-26,6974CE5A,0,26
E522DE1E80E0982A,2013-01-15,E97EE205,1,43
28AD3602A3800DA6,2013-11-20,EDA80A3D,0,41
515533C12F973DC3,2016-07-26,38913E1D,1,30
BB9AD3881C6468F5,2002-10-14,854D6FAE,0,53
498AEDB03C7F5BC0,2005-01-27,3644A684,1,52
F770A718DAE7BF96,2012-11-01,A3C65C29,0,56
DFC7240143A90372,2015-11-08,08D98638,0,30
BA8D6B7C3D0C3C00,2020-03-01,851DDF50,0,30
F5D7ED059DEFBFA9,2012-12-13,C6E19E83,1,39
893CC8D42C583C62,2016-03-29,2A084E55,1,41
819CA64DC5BFDB56,2018-08-11,091D584F,1,35
F192D9D9D7879BE4,2008-10-07,E2C0BE24,0,52
5493DAABBF611B45,2017-09-14,0EFE3284,1,43
F414D162431A05F0,2012-01-21,851DDF50,1,36
CFD9230D06899FCA,2019-09-09,5D44EE6F,1,38
443F6CFB76A867D8,2018-07-09,96B9BFF0,1,39
3AC23678B0F4FA37,2020-04-07,892C91E0,1,29
E659258FFD4294CB,2018-12-17,5B69B9CB,0,23
99A77134A5E3FD00,2019-06-02,F4552671,0,37
DDA66297BF68B9B6,2020-01-29,07C5807D,0,32
A60F743BA729B7CB,2017-03-04,08740852,0,48
9D64D6D7C3E91F44,2018-03-01,1534B76D,0,43
39ABF9F3186EEC64,2019-03-09,D5CFEAD9,0,27
D32B72E9EC6FFA06,2012-05-13,E96ED478,0,43
7FE84383E0AE3903,2016-09-02,AB233B68,0,28
51002B99E2392B7D,2013-12-24,5F93F983,0,28
328320100C5D9529,2015-08-18,EC895663,0,30
A786A0FA808309F6,2019-04-13,8F53295A,0,32
91A941F75D3CE022,2019-01-01,1905AEDA,1,40
4DD7AA787AF07A1E,2015-09-16,C3992E9A,1,40
5AC27FFD5757E132,2014-11-14,C361BC7B,0,58
4951AD9B9FC5F18D,2020-03-10,10A7CDD9,0,23
472D97238F430987,2016-06-06,81E74D67,0,39
7D06E9E7B97D4972,2016-03-24,D86EA612,0,48
5A14C01D6019AF9C,2018-02-25,9C82C714,1,47
ED20CAF957AEAA34,2019-01-17,34ED066D,0,24
000AA77144DC1BCC,2012-03-03,757B505C,0,39
BD53D35C13E23E6A,2006-08-09,81E74D67,0,51
B7D8EA2C07CBF66B,2007-03-29,07E1CD7D,1,60
F72A20553F37129A,2014-10-21,1905AEDA,0,44
D3D68EBABD47D4AB,2018-11-08,D86EA612,0,23
3CE4A68819D3C615,2016-01-13,5F93F983,1,37
170CABE24862BDDD,2013-06-15,5F93F983,0,62
A0388EBACBFAD1AA,2019-01-16,01F78BE6,0,23
306327BD51E0B0B1,2015-08-31,854D6FAE,0,53
36B310C83D0DCDA9,2016-12-03,07C5807D,0,32
6283AEC72BFBEBA8,2011-02-28,B5B41FAC,0,40
992037936659795C,2016-09-06,8757150D,1,39
5AD1CE5AC03631F6,1998-06-29,757B505C,0,55
F43DED7F16A93004,2014-09-19,7F100B7B,0,31
8010C3F4C5A0AE0B,2019-01-12,CEE63112,0,24
9D7A68796F996416,2018-02-02,AA169B49,1,45
105CEFD969BFAB47,2014-10-06,E2C0BE24,0,32
384D341B38E289F2,2015-01-17,C8FBBC86,1,43
2A3100E751E0AC37,2016-06-10,274AD478,1,47
EF9F0CF34111C065,2009-09-22,5FD0B37C,0,34
124C1971FF449E22,2009-08-12,3A077244,1,65
253E794183EC783C,2019-09-03,B1EEC33C,1,37
0547CB89C71046A7,2019-01-28,73278A4A,1,34
671A9725A068AC88,2020-04-27,55743CC0,0,41
F3C483B285178633,2012-10-09,5B69B9CB,0,33
B58503106466138E,2011-11-17,1141938B,1,58
51208DD6C0A9296F,2011-01-12,B6EDC1CD,1,39
90A9F90D3CB25189,2012-03-20,32B30A25,0,44
954C5B55013BA67A,2017-01-22,D86EA612,0,23
E16C77B1950F42CA,2016-07-10,9F396FE4,0,47
A273414494E3C3F1,2008-01-06,C9E1074F,0,57
DEB483788D385DB8,2015-10-12,D490D7B4,0,21
5D8E888E944E319B,2020-01-25,1141938B,0,27
4E5BB8234F5EB0EF,2016-12-05,5C049256,0,35
493843D1ADC89F81,2018-12-17,B5B41FAC,1,34
648AC45681A748C4,2017-05-23,3DEF184A,1,34
9143036411083288,2014-01-15,C3992E9A,1,28
24FB2215F0731340,2019-09-03,2291D2EC,0,52
5013A3F7C5C546E7,2015-04-24,38B3EFF8,0,28
AB454EB52339BDC6,2018-09-30,FAE0B27C,0,30
439AA64A295E952A,2018-06-08,EBD9629F,0,25
AA7051FD58A484E3,2018-06-18,CEE63112,0,26
146FA78FCB34C3DC,2014-05-16,B7EE6F5F,0,32
D0DBCA8CBE434953,2002-11-22,85FC37B1,1,65
746B8EBE5BE2119C,2014-11-30,5FD0B37C,1,45
58729C9CFC58C177,2015-11-07,854D6FAE,0,46
B8ACED70AA4B62D1,2017-03-21,006F52E9,0,30
DED92E599D6FC07D,2018-08-31,92262BF9,0,35
22E8602C08FAFC39,2017-06-06,0F840BE9,0,22
649A90C580137B63,2012-12-23,D5CFEAD9,1,29
A6843D691D3B5FC8,2016-01-19,A0A080F4,0,23
96F12E1704E3B51E,2015-02-08,E8C0653F,0,27
887CCDF1544BF364,2015-12-16,81E74D67,0,39
C615A9A62F0F2224,2015-12-30,854D6FAE,0,32
6F5B474B5FEA7250,2017-05-29,C3992E9A,0,43
BF35162391529446,2018-05-14,7EABE3A1,1,27
0FB3544D8D04EFF7,2016-12-18,E2230B85,0,41
C285BA1C53D73BB8,2012-12-23,6395EBD0,0,37
95D1A3EF5CD551BA,2015-06-05,9CC138F8,0,27
80EB1F774D641DD2,2018-10-19,43FA7F58,0,30
8E435B7260E52A53,2014-05-22,1905AEDA,0,31
937B08595C885AFB,2015-01-03,F3F27A32,1,31
88F35CC20D754A68,2011-05-29,1141938B,1,40
D42663C6A0EC0B6C,2019-08-28,7750CA35,0,29
786B8AA355895363,2019-05-05,65B9EEA6,0,26
00E0DCA30452447D,2018-12-24,B2F627FF,0,32
6BD85D38DD1F03C5,2017-12-31,757B505C,0,47
7232A2B3D5F7179E,2013-05-24,4C27CEA8,1,67
FE830341B2170F71,2019-04-12,A97DA629,1,31
12999460DD5C5DEE,2016-03-13,B55EC28C,0,50
547A1327A1DA3AB5,2017-07-21,34ED066D,1,27
804F3E54B7635038,2020-05-06,69CB3EA3,0,43
51EEA00D2DBB6CC6,2017-07-24,08740852,0,42
008575E3895D845E,2020-02-25,B6A1085A,1,54
6C30A4D7D1DF211B,2016-01-08,EAE27D77,0,25
499E410C54BA07AD,2014-10-21,E2C0BE24,0,27
0EDA077917C789DB,2017-04-05,577BCC91,0,27
7E9F02F1B7B32958,2010-09-28,FF4D5FBB,0,43
C8A0C168B2E4FD5B,2005-06-25,53E3A716,0,36
DDFA9DA90121982E,2015-05-08,10A7CDD9,1,38
916875A429CEB433,2018-09-09,B5B41FAC,1,27
30B21B32C53006BB,2016-12-20,1141938B,1,31
D0F324ABF0B76DD9,2019-10-18,AA169B49,0,50
601648A9F4304F7C,2018-02-11,202CB962,0,28
C6F2FD4BD98AFAE8,2009-11-14,34ED066D,0,36
EE9B4DBDFDB82950,2018-07-10,B1D10E7B,0,29
9FB031AB02DA9136,2011-09-24,DACA4121,1,32
5ADCE9C6692749E5,2019-10-09,F0935E4C,1,34
01B6A02AFAE7D514,2012-02-07,EAE27D77,0,36
5CAF6A7434B5EBF2,2016-03-13,9B861925,0,44
7590966D186BB2EE,2013-04-17,E96ED478,1,39
FCB65B1F5BE1BD73,2017-10-13,EC895663,0,40
00CAC587AF5B38D6,2018-08-09,71AD16AD,0,41
207C20B49F13F4E1,2016-07-02,5F93F983,0,27
D808514F8AEFE086,2018-08-12,B2F627FF,1,27
FC62CFDDBD7CEAD8,2020-03-06,B5B41FAC,0,23
EFB2EF1FF4F663F6,2015-06-23,E0EC453E,1,23
9943FF2B758C50E8,2018-02-28,B4A52895,0,46
CEB5FA47B94F7F25,2014-01-20,2723D092,1,34
F32B1AAA451375F1,2015-12-28,766EBCD5,1,43
D05DC9AB811FB680,2015-01-19,577BCC91,1,45
B258835E07526346,2017-05-07,B2EB7349,0,63
2BFAEFAC762DF1D9,2018-05-04,B1D10E7B,0,23
6FFD04B4424542CD,1995-09-17,65B9EEA6,1,50
D8843C405CC6DF3F,2015-09-21,06409663,1,37
4BA9B3B4ABC09AA3,2000-12-03,854D6FAE,0,54
F08244063F123EEF,2018-04-02,D86EA612,0,48
DA11A85CDE01A8D6,2014-10-11,E2230B85,0,39
9F8333D108E7EDC5,2007-05-24,E2C0BE24,1,48
7C72C674A52EABAA,2011-03-18,E8C0653F,0,32
933989575A7B2601,2015-08-19,EB163727,1,53
F4D327617745DFAD,2018-03-27,6E2713A6,0,51
BE76D1C52595F69A,2020-04-29,34ED066D,0,30
BC7676E813ED2107,2017-06-29,08D98638,1,36
2D53D76B24FFF030,2013-04-15,7EF605FC,0,28
D6B233081B7970EC,2015-12-07,979D472A,0,26
473AC35A8E9A09E2,2020-03-21,430C3626,1,33
E23EEAD9A284D597,2019-04-27,C45147DE,1,26
A1429D4FCC9DFA55,2018-09-04,B4A52895,0,32
E39D3698B3709F21,2012-09-18,AFDA3322,1,40
48C409A15A5E062B,2011-05-19,A0A080F4,1,48
13F68EB113E6F76D,2013-11-01,90794E3B,0,34
567DC0FC1841B958,2016-01-26,C361BC7B,0,37
D4C216027CA13B77,2019-04-21,AB88B157,0,49
D686065EE001C8F2,2012-03-11,4A47D298,1,30
2206A80F5CAA0289,2007-02-19,7F6FFAA6,1,45
E1A04FCD27CB3C74,2013-07-22,34ED066D,1,61
D1BF782498D05EFE,2013-05-16,FAE0B27C,0,54
058753E36DDE9858,2020-05-25,36366388,0,30
975AE6F2A869110C,2013-03-10,B4A52895,1,48
AB37B9C0458A7903,2016-02-16,C4B31CE7,0,33
4C30F6353B46FD9A,2019-08-22,274AD478,1,50
E521D996345A1614,2016-02-25,6F3EF77A,0,30
2F2299578B15A8D5,2015-06-11,69ADC1E1,1,44
A96D26055592B095,2017-04-29,274AD478,1,33
D417B94871BD3180,2016-11-25,1141938B,1,34
D23021D11FA78991,2014-05-19,285E19F2,0,39
810798D726B33349,2016-07-05,851DDF50,0,23
382BF330B3CB4606,2016-01-13,EC5DECCA,1,34
9B0F1E90FDEB951B,2018-01-19,979D472A,0,58
C8B27E46D89B21A9,2013-08-11,860320BE,0,43
C89012328A9067B9,2019-05-07,3D8E28CA,0,22
4C65F814FDFD3140,2018-04-01,D554F7BB,0,40
2B6C67391FA46B9E,2020-01-25,4734BA6F,0,32
77614D77BA8C3B68,2019-11-17,D554F7BB,0,19
328DEC2CCCB25329,2016-11-22,C4015B7F,0,41
B8CDAE0DE5125363,2009-06-02,E2C0BE24,0,40
F0A8119C02863855,2018-01-26,8F468C87,0,25
E8D39DB71AF5063F,2020-01-06,757B505C,0,54
DCC01AA327C87916,2018-01-21,32B30A25,0,19
D69245795DB00CE0,2019-09-29,44C4C173,0,29
E1ABE66A5D840A80,2014-09-21,E2C0BE24,1,35
A025391159F3D83D,2018-12-03,1AFA34A7,0,36
6E57AAA03CEEFD31,2015-06-15,E2C0BE24,0,33
CBCACCE30A7E4FEB,2019-12-11,DD45045F,1,29
2C3C2F80EE740240,2012-03-13,E0EC453E,1,30
8A866B0811EE3563,2012-01-02,1141938B,0,51
A6EA91B8CFC1639E,2014-12-06,577BCC91,1,32
8ED0461C82335AD0,2017-05-29,D86EA612,0,46
D9799880499FC7A3,2013-09-21,8F468C87,1,38
2373E99E9AFF9442,2017-01-01,CEE63112,0,25
11325DF15F6FFBBC,2015-05-15,3A066BDA,0,41
924D9CAE39EB10C5,2009-12-01,38B3EFF8,1,44
DF46C5C6B430AAF4,2016-05-07,76DC611D,0,35
C9CFF5A27BF33EDA,2019-11-16,5F93F983,1,34
65E17C5974457FF6,2017-06-09,9CC138F8,1,27
85F1AD5D9B2A0333,2018-11-22,AFF16212,1,30
CDED620EA3D71628,2012-06-15,BEA5955B,0,29
1C8F579A25811701,2020-02-17,202CB962,0,27
E85DBD5C02C924D1,2018-08-25,B0B183C2,0,44
0DB4D3FE4578F663,2017-01-05,EB160DE1,1,22
F88779A1A58A972D,2016-06-03,2723D092,0,22
87EA13BFC58FB857,2015-03-06,EC895663,1,39
5D97EBF89E03249B,2012-11-04,7F6FFAA6,1,40
E4056D5366E140F2,2019-03-27,82AA4B0A,1,34
148EA9966DC56511,2013-09-27,9B04D152,0,33
BC0EC740FEDA856A,2015-01-01,996A7FA0,0,29
5C16109FF4680E41,2012-03-25,5B69B9CB,1,48
5BAEE3A095F64252,2015-06-02,788D9869,1,43
1CEA7F7BCF9F9E8C,2016-03-29,884D247C,0,27
F0597B02ADB78FC8,2018-01-07,EC895663,0,26
026BC8231A92BC06,2009-05-28,E2C0BE24,0,36
4DD529A465062176,2013-05-21,846C260D,0,33
7C98734EB7BA886A,2014-09-25,5B69B9CB,0,40
C070BB66029D5229,2017-07-14,C3C59E5F,0,23
6A43197EB5113648,2018-03-12,860320BE,0,29
136004E119A91AC2,2012-03-13,FF4D5FBB,0,56
58F058B202AC4ED2,2017-09-01,B5B41FAC,0,43
10CEECCD6F660C50,2018-07-18,AA169B49,0,42
0C3F2CB9CABE41EF,2016-09-03,D86EA612,0,31
B18486D4E5F34A9C,2016-11-26,92262BF9,1,31
CA292AE443CB6881,2014-12-30,1534B76D,1,35
AE0CC5D29A564CB2,2018-10-29,23350907,1,33
12617F06A307FF4B,2019-09-22,B4A52895,0,52
CA753F19ABF8DEA5,2011-05-13,00AC8ED3,1,59
C3F4F7138993EEFC,2018-01-19,69CB3EA3,0,48
11FFB77386708957,2016-01-10,F64EAC11,0,22
748DF0D9CB39CA02,2020-01-04,9C82C714,1,39
D19E8CC4351BB7E0,2005-05-14,07C5807D,1,38
A9AD06EC6271893B,2014-11-07,0B8AFF04,0,32
278173AFA97D1EDB,2017-09-18,73278A4A,0,52
F8F8A0434A555671,2016-08-21,3988C7F8,0,40
C851542C26DBBE52,2018-12-05,BEA5955B,0,25
B676DA116B2CE4FB,2019-09-12,92262BF9,0,31
35402D563009782B,2018-09-14,D1C38A09,0,20
AF5DA367D9D05323,2018-02-23,B3E3E393,0,31
A0C5FC2576795D2C,2018-08-16,E7F8A7FB,1,24
166AEF09D68B3936,2018-04-06,854D6FAE,1,69
924103F509658FDC,2020-02-07,FE73F687,0,42
3C13521917113995,2008-07-11,ABA3B6FD,0,36
F2A6565436703838,2020-02-24,8C961171,0,17
464402009EB7C51E,2008-09-08,58D4D1E7,1,43
102D777136FB6D9A,2013-10-15,34ED066D,0,40
E5E61DA56D67F2F4,2012-07-22,B5B41FAC,0,31
327B213FB401F29A,2013-07-13,F0935E4C,1,60
D7ED4C350983F07F,2016-06-04,84117275,0,32
28F1CB90ED6B672D,2006-11-06,8E82AB72,1,36
5C901C2840824F53,2012-05-15,854D6FAE,1,44
046217C210AEF908,2019-11-23,D86EA612,1,68
B3BA989B1F98B51F,2013-04-01,23350907,0,48
0689317286CB5A45,2016-05-25,9FC3D715,0,27
57240D6D20DC1885,2017-03-28,E97EE205,0,30
DA4C41C3443C4E1E,2018-04-18,7EABE3A1,0,41
1ACBE0D5E967BBDB,2020-01-09,C8FBBC86,0,38
F9047DE633EE10E9,2016-10-13,D7A728A6,0,22
367D696840DA4CED,2012-02-18,58E4D44E,1,32
1E30F32CA67B8781,2012-09-08,45FBC6D3,1,41
9CC32E40E243DBF6,2015-05-04,115F8950,1,33
7A172284BB4FF458,2020-04-18,AFDA3322,1,45
809FA17B274D1E7E,2017-02-14,8EBDA540,0,27
B379C9CC99F63591,2009-05-30,1905AEDA,1,33
2B68F7A5D50C67F5,2016-10-03,8E98D81F,0,46
E0FB9F972D748FC8,2020-04-19,3DEF184A,0,66
C572ACE95397254C,2011-11-18,84F7E699,1,35
2F746600F8DD3AD3,2018-03-15,92FB0C6D,0,49
A655FDE75B71492A,2013-11-24,34ED066D,1,47
376E57B96298B7CB,2018-02-26,7F5D04D1,0,20
7CE3E7C4BB30A999,2016-11-21,B5B41FAC,0,30
3D2CE05108AA733F,2018-10-22,00AC8ED3,0,35
AD53E2651586F177,2019-05-04,5B69B9CB,1,30
7F623720039656FB,2019-01-28,698D51A1,0,45
298B8D159D8CF3FA,2017-08-14,B5B41FAC,1,27
0A47A7FAF79141D6,2015-01-11,C9E1074F,0,40
73DB9B51DBBE0D3F,2016-06-07,B2F627FF,0,28
F9BB834C2B4F3BF5,2019-10-20,E4BB4C51,1,20
F34C5BC90C27B5D7,2018-04-30,EAE27D77,0,19
E30E8FFC21D17294,2017-03-27,F0ADC883,0,32
6D3917A2616C9D72,2017-05-14,01F78BE6,0,46
5667819BBB3787E9,2013-02-23,9CF81D80,0,74
DA5EF7C9A1D7C947,2013-06-07,10A7CDD9,1,31
011F8A1AAA852DEB,2015-04-18,5F93F983,0,45
FD935295F4EDF4C0,2015-10-23,1905AEDA,0,39
EFE7D352D362800E,2012-01-25,B4A52895,0,43
182B6016DD44945F,2019-06-13,C8FFE9A5,0,23
71C53FC9B6ABA08D,2017-04-06,757B505C,0,32
32B5DBF18952E8F3,2018-06-10,CA8155F4,0,28
4E4E3636DD00F01B,2013-10-20,851DDF50,0,30
30E07F8C89C383C1,2012-09-01,EF4E3B77,0,33
7791F19B9DF24CFB,2014-11-13,5B69B9CB,1,35
1C500E4C7E6AA2AC,2019-08-26,B2F627FF,1,31
1C8C34009ACF75A9,2018-01-26,7F6FFAA6,1,29
5A95CC260B7C418E,2011-08-15,EB6FDC36,0,43
368120CE52C89630,2015-08-13,38B3EFF8,0,25
8F519512E1AFA7AE,2016-05-19,0F840BE9,1,67
64285A7F4A8D33BE,2017-07-08,99C5E07B,0,37
424481C4F83FEE42,2019-05-27,698D51A1,1,28
8BA339F6699DBFD4,2019-07-20,069059B7,0,36
35B626D102D28C1F,2012-05-19,92262BF9,1,35
8FB67A1D0396FFAB,2014-03-17,AFDA3322,0,48
9BF0CF46C13905B3,2018-01-13,E0CF1F47,0,22
664A8BE6A13C50BC,2013-11-26,1C1D4DF5,0,51
C783EC0E9F366BF0,2012-11-04,3B8A6142,1,55
7A351DBB7BD6727E,2019-12-23,AA169B49,0,39
4DC051EBA9414566,2011-12-12,5F93F983,1,33
A1FD4A6F2FC6D037,2017-08-03,10A7CDD9,0,28
F696D848F5400B0D,2015-04-15,E00DA03B,1,45
1AEB48B927CAD560,2011-03-03,08740852,0,32
4683777D57D1D7A7,2009-03-08,48AB2F9B,1,39
7FA432DFA7BE0AE3,2014-08-06,B1EEC33C,0,59
AA0BD3C5468526EE,2018-06-23,6766AA27,1,23
97C3EC0911D0FA3D,2019-12-16,AB88B157,0,31
A71FCC0C393707BC,2017-02-23,B2F627FF,0,24
45FED4A4B884FD39,2002-06-09,B4A52895,0,50
E3B249D3B6A743E4,2010-10-22,757B505C,0,34
36E22FB234C9DB3F,2018-08-06,A733FA9B,0,37
9C8C6A542687B6FC,2019-09-30,0D3180D6,0,35
810D35C5E80D8309,2017-07-10,AA169B49,0,25
804992D9F2F91DBE,2017-04-16,EF4E3B77,1,33
CA32028F46EB6AB1,2008-03-03,B337E84D,0,42
903B792F3700BA16,2008-09-08,362E80D4,1,40
42A0A962FCB1625B,2013-06-26,389BC7BB,1,49
B76F028D01381AFF,2018-09-19,69ADC1E1,0,34
009E8FC00892ACD6,2017-01-02,846C260D,0,43
EB3041000B76956B,2020-02-09,B1A59B31,0,25
64438A98573F88DA,2019-07-08,E7F8A7FB,0,18
D87773A4E31C6ACA,2020-04-19,C9E1074F,0,54
D51B725235687A92,2016-06-17,9F53D83E,0,23
8D58ACD5EA548678,2015-08-02,9CF81D80,1,51
D9A33C72C3213FB9,2007-05-28,94F6D7E0,0,39
E13A9C61F286EDBA,2017-03-12,B5B41FAC,0,25
99BA817288B53B4A,2014-11-22,8F468C87,0,52
14FD4EFEC5DBB0C2,2017-02-05,10A5AB2D,0,34
3202D681967C0542,2013-07-15,E4BB4C51,1,46
22B65779B04F5FC3,2020-05-24,D86EA612,0,37
5A970C215FC2194B,2017-03-17,42A0E188,1,48
A6F9358712F622CA,2019-12-16,B6A1085A,0,31
43566972FEA017B6,2018-07-19,8EBDA540,0,36
D82C7951F71A2E5E,2020-01-25,854D6FAE,0,52
CFD454F14A7010BB,2013-12-11,37BC2F75,0,27
78E3903C7E6667ED,2012-08-29,1905AEDA,0,59
64CFDCF9FA6E438E,2017-03-20,EB163727,0,37
A4ED1E8BD293BD64,2013-11-04,B2F627FF,0,41
43FB20E366A817BB,2020-01-25,9AB0D884,1,32
07D984546E0C1548,2000-08-13,B4A52895,0,61
15A49F3B4F4E6717,2016-10-25,EB160DE1,0,29
570933EFADC087B7,2018-04-14,577BCC91,1,35
8295BFFCEE26D416,2015-08-16,34ED066D,0,30
879186A8AD3B9481,2016-07-15,1141938B,0,27
AC3CEAA6D1880B82,2018-07-16,EAAE339C,0,34
2403B8737404D032,2019-05-30,D86EA612,0,33
5AF9F2EB0D7F5576,2018-09-19,43FA7F58,1,24
D84363FD21EADE7E,2014-08-24,B5DC4E5D,0,35
A1D89F02DDAFB987,2019-05-30,EB6FDC36,1,39
7B2784E58E2C62EF,2014-03-15,65B9EEA6,0,53
FCFFA4C6F864D809,2012-08-04,4C56FF4C,1,35
279D56857F396427,2007-03-11,6974CE5A,0,40
B6371A0341774656,2016-12-10,3DEF184A,0,24
7A022D943B7117EA,2019-11-09,9CF81D80,0,52
8347AC6286B8E4F8,2018-01-10,854D6FAE,1,25
2C99B84CF3AAF710,2020-02-24,D1F491A4,1,35
77596005A925F3B7,2019-10-13,4F4ADCBF,0,34
85173FFE351D533E,2014-01-15,6E2713A6,0,47
6F27FE2FC319874E,2008-04-30,38B3EFF8,0,35
EEA3B6ABA7D94C5D,2017-04-30,C15DA1F2,1,34
AC7BCB622D57059E,2008-04-02,E2C0BE24,0,30
FCBE9E5631EE11FB,2018-10-12,5B69B9CB,1,48
C74179246EB5479D,2017-02-17,7EABE3A1,0,26
DF6E398693AF1765,2013-11-18,EB160DE1,1,52
DE8BB57A08BEDFB5,2011-05-13,43FA7F58,0,51
